id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,total_kasus,recovery_rate,mortality_rate,active_cases,risk_score,kecamatan_positif_mean,kecamatan_positif_std,kecamatan_positif_min,kecamatan_positif_max,kecamatan_positif_sum,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,covid_burden,nama_provinsi_encoded,nama_provinsi_BELUM DIKETAHUI,nama_provinsi_DKI JAKARTA,nama_provinsi_LUAR DKI JAKARTA,nama_kota_encoded,nama_kota_BELUM DIKETAHUI,nama_kota_JAKARTA BARAT,nama_kota_JAKARTA PUSAT,nama_kota_JAKARTA SELATAN,nama_kota_JAKARTA TIMUR,nama_kota_JAKARTA UTARA,nama_kota_KAB.ADM.KEP.SERIBU,nama_kota_LUAR DKI JAKARTA
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,14,0,14,6,4,2,30,21,2,5,19,30,0.06666666666666667,0.16666666666666666,21,1.0718374714594332,17.714285714285715,11.205865810879075,6,30,124,1.693548387096774,96.6542750929368,76.2081784386617,97.95539033457248,79.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,20,0,20,13,7,6,29,16,2,2,9,29,0.06896551724137931,0.06896551724137931,16,0.7134529788325951,16.714285714285715,8.920281866142378,8,30,117,1.7350427350427349,92.56505576208178,76.2081784386617,74.53531598513011,72.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,11,0,11,5,3,2,5,3,0,0,2,5,0.0,0.0,3,-0.5847190439951154,9.125,4.733995594179856,5,18,73,0.547945205479452,24.721189591078065,20.817843866171003,20.63197026022305,12.5,1,False,True,False,2,False,False,True,False,False,False,False,False
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,27,1,26,24,4,20,24,13,3,2,6,24,0.125,0.08333333333333333,13,0.5188389126307487,14.0,6.2048368229954285,9,24,70,1.7142857142857142,89.77695167286245,88.10408921933085,74.53531598513011,58.5,1,False,True,False,5,False,False,False,False,False,True,False,False
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,9,0,9,6,4,2,6,3,1,1,1,6,0.16666666666666666,0.16666666666666666,3,-0.08717857329700314,5.8,4.589843860815601,1,17,58,1.0344827586206897,31.970260223048324,55.20446096654275,53.71747211895911,15.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,5,0,5,6,3,3,4,2,1,1,0,4,0.25,0.25,2,0.04958157758005175,6.8,6.870225614927067,3,19,34,0.5882352941176471,19.702602230483272,55.20446096654275,53.71747211895911,10.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3171041001,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,5,0,5,4,0,4,3,0,0,1,2,3,0.0,0.3333333333333333,0,0.2171925566083699,9.666666666666666,6.15358973824764,3,17,58,0.3103448275862069,14.684014869888475,20.817843866171003,53.71747211895911,9.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,12,0,12,7,6,1,8,2,3,0,3,8,0.375,0.0,2,-0.4722334086305579,12.166666666666666,8.232051182218601,4,27,73,0.6575342465753425,46.28252788104089,88.10408921933085,20.63197026022305,15.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,22,0,22,16,9,7,19,11,2,0,6,19,0.10526315789473684,0.0,11,0.0664572101410132,13.428571428571429,9.342682392424258,1,30,94,1.4148936170212765,84.94423791821562,76.2081784386617,20.63197026022305,44.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,27,1,26,7,5,2,13,7,0,2,4,13,0.0,0.15384615384615385,7,0.20327701014864089,11.714285714285714,5.936168397046637,5,24,82,1.1097560975609757,68.21561338289963,20.817843866171003,74.53531598513011,35.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3174021004,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,9,0,9,4,1,3,5,4,1,0,0,5,0.2,0.0,4,-0.5747524685397318,6.125,3.313931631332013,3,12,49,0.8163265306122449,24.721189591078065,55.20446096654275,20.63197026022305,11.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3171021003,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,29,0,29,7,3,4,9,7,0,1,1,9,0.0,0.1111111111111111,7,-0.07710108301934886,11.0,5.244044240850758,5,17,55,0.8181818181818182,52.41635687732342,20.817843866171003,53.71747211895911,24.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,5,0,5,3,1,2,15,5,3,3,4,15,0.2,0.2,5,0.39145582349188107,13.571428571428571,8.941609528064896,1,28,95,1.105263157894737,75.65055762081785,88.10408921933085,86.61710037174721,37.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,7,0,7,6,2,4,8,3,2,1,2,8,0.25,0.125,3,-0.11972453285657525,16.714285714285715,8.920281866142378,8,30,117,0.4786324786324786,46.28252788104089,76.2081784386617,53.71747211895911,18.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,2,1,1,4,0,4,6,2,0,1,3,6,0.0,0.16666666666666666,2,-0.09714514875238683,9.375,5.262739645035518,5,20,75,0.64,31.970260223048324,20.817843866171003,53.71747211895911,16.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,25,3,22,11,0,11,20,5,3,5,6,20,0.15,0.25,5,0.7325597616525562,15.2,10.401922899156673,3,25,76,1.3157894736842106,86.43122676579925,88.10408921933085,97.95539033457248,53.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3174021001,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,1,0,1,4,2,2,3,2,1,0,0,3,0.3333333333333333,0.0,2,-0.6763204266637933,6.125,3.313931631332013,3,12,49,0.4897959183673469,14.684014869888475,55.20446096654275,20.63197026022305,6.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3171021005,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,19,2,17,5,4,1,5,4,0,0,1,5,0.0,0.0,4,-0.5747524685397318,11.0,5.244044240850758,5,17,55,0.45454545454545453,24.721189591078065,20.817843866171003,20.63197026022305,12.5,1,False,True,False,2,False,False,True,False,False,False,False,False
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,17,2,15,14,6,8,9,5,3,0,1,9,0.3333333333333333,0.0,5,-0.40151627865775974,17.285714285714285,11.96821186468953,5,30,121,0.5206611570247934,52.41635687732342,88.10408921933085,20.63197026022305,18.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,9,1,8,3,1,2,11,5,0,3,3,11,0.0,0.2727272727272727,5,0.4274835474324776,9.8,8.105553651663778,2,23,49,1.1224489795918366,61.152416356877325,20.817843866171003,86.61710037174721,32.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,16,1,15,7,3,4,11,4,0,2,5,11,0.0,0.18181818181818182,4,0.16839529901811287,11.714285714285714,5.936168397046637,5,24,82,0.9390243902439025,61.152416356877325,20.817843866171003,74.53531598513011,30.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,33,1,32,16,4,12,10,4,0,1,5,10,0.0,0.1,4,-0.09663161025161719,14.0,6.2048368229954285,9,24,70,0.7142857142857143,57.249070631970255,20.817843866171003,53.71747211895911,26.5,1,False,True,False,5,False,False,False,False,False,True,False,False
3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,8,1,7,2,1,1,6,3,1,0,2,6,0.16666666666666666,0.0,3,-0.5439016403884683,2.8181818181818183,2.088931871468374,0,6,31,2.129032258064516,31.970260223048324,55.20446096654275,20.63197026022305,13.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,30,2,28,2,2,0,5,2,0,0,3,5,0.0,0.0,2,-0.5946856194504991,9.125,4.733995594179856,5,18,73,0.547945205479452,24.721189591078065,20.817843866171003,20.63197026022305,12.5,1,False,True,False,2,False,False,True,False,False,False,False,False
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,10,0,10,8,2,6,18,5,5,2,5,18,0.2777777777777778,0.1111111111111111,5,0.27032239852970746,12.5,4.183300132670378,8,18,75,1.44,83.08550185873605,97.39776951672863,74.53531598513011,40.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,21,2,19,9,6,3,30,12,1,5,10,30,0.03333333333333333,0.16666666666666666,12,0.9821382923609799,15.166666666666666,8.134289561274953,8,30,91,1.978021978021978,96.6542750929368,55.20446096654275,97.95539033457248,81.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,19,0,19,4,1,3,13,3,2,1,7,13,0.15384615384615385,0.07692307692307693,3,-0.04738455340741637,10.6,5.029910535983716,5,18,53,1.2264150943396226,68.21561338289963,76.2081784386617,53.71747211895911,31.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,10,1,9,9,3,6,12,2,1,2,7,12,0.08333333333333333,0.16666666666666666,2,0.14775927288749566,9.125,4.733995594179856,5,18,73,1.3150684931506849,64.12639405204462,55.20446096654275,74.53531598513011,31.5,1,False,True,False,2,False,False,True,False,False,False,False,False
3172031004,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,11,0,11,7,2,5,2,2,0,0,0,2,0.0,0.0,2,-0.7171378302704404,9.666666666666666,7.420691791650336,1,18,58,0.20689655172413796,9.107806691449815,20.817843866171003,20.63197026022305,5.0,1,False,True,False,5,False,False,False,False,False,True,False,False
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,3,0,3,2,0,2,3,2,1,0,0,3,0.3333333333333333,0.0,2,-0.6763204266637933,6.125,3.313931631332013,3,12,49,0.4897959183673469,14.684014869888475,55.20446096654275,20.63197026022305,6.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,5,0,5,2,2,0,2,2,0,0,0,2,0.0,0.0,2,-0.7171378302704404,2.8181818181818183,2.088931871468374,0,6,31,0.7096774193548386,9.107806691449815,20.817843866171003,20.63197026022305,5.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,5,1,4,1,1,0,2,2,0,0,0,2,0.0,0.0,2,-0.7171378302704404,5.666666666666667,4.273952113286562,1,11,34,0.3529411764705882,9.107806691449815,20.817843866171003,20.63197026022305,5.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,47,4,43,14,4,10,27,10,1,3,13,27,0.037037037037037035,0.1111111111111111,10,0.6875119082664497,13.166666666666666,9.621157241551906,2,27,79,2.0506329113924053,90.89219330855019,55.20446096654275,86.61710037174721,70.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3174011007,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,8,0,8,3,1,2,1,1,0,0,0,1,0.0,0.0,1,-0.7679218093324711,13.571428571428571,8.941609528064896,1,28,95,0.0736842105263158,4.83271375464684,20.817843866171003,20.63197026022305,2.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,6,0,6,6,2,4,23,13,5,2,2,23,0.21739130434782608,0.08695652173913043,13,0.487950271352177,9.8,8.105553651663778,2,23,49,2.346938775510204,88.84758364312268,97.39776951672863,74.53531598513011,53.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,4,0,4,2,1,1,2,2,0,0,0,2,0.0,0.0,2,-0.7171378302704404,6.625,9.709163565563058,1,30,53,0.3018867924528302,9.107806691449815,20.817843866171003,20.63197026022305,5.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3171031004,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,25,0,25,8,5,3,6,2,0,0,4,6,0.0,0.0,2,-0.553868215843852,9.125,4.733995594179856,5,18,73,0.6575342465753424,31.970260223048324,20.817843866171003,20.63197026022305,15.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,4,0,4,2,0,2,5,3,1,1,0,5,0.2,0.2,3,-0.03665136348535709,17.285714285714285,11.96821186468953,5,30,121,0.2892561983471075,24.721189591078065,55.20446096654275,53.71747211895911,12.5,1,False,True,False,2,False,False,True,False,False,False,False,False
3175091004,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,8,0,8,5,1,4,1,0,0,0,1,1,0.0,0.0,0,-0.7778883847878548,8.4,6.730527468185536,1,18,42,0.11904761904761904,4.83271375464684,20.817843866171003,20.63197026022305,2.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,47,4,43,45,25,20,30,40,4,5,16,30,0.13333333333333333,0.16666666666666666,40,1.2612024051117234,15.285714285714286,8.807464366741916,4,30,107,1.9626168224299065,96.6542750929368,93.68029739776952,97.95539033457248,76.5,1,False,True,False,5,False,False,False,False,False,True,False,False
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,25,0,25,12,7,5,21,14,1,0,6,21,0.047619047619047616,0.0,14,0.17799174372045845,13.166666666666666,9.621157241551906,2,27,79,1.5949367088607596,87.73234200743495,55.20446096654275,20.63197026022305,51.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,28,1,27,13,6,7,13,3,0,5,5,13,0.0,0.38461538461538464,3,0.7957964935306735,9.125,4.733995594179856,5,18,73,1.4246575342465753,68.21561338289963,20.817843866171003,97.95539033457248,40.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,18,0,18,6,1,5,20,8,5,3,4,20,0.25,0.15,8,0.48842564776382796,14.0,8.717797887081348,6,30,98,1.4285714285714286,86.43122676579925,97.39776951672863,86.61710037174721,47.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,13,1,12,6,3,3,19,10,2,2,5,19,0.10526315789473684,0.10526315789473684,10,0.3449473086381339,12.5,5.394441583704471,6,19,75,1.52,84.94423791821562,76.2081784386617,74.53531598513011,47.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,10,0,10,6,1,5,13,8,2,1,2,13,0.15384615384615385,0.07692307692307693,8,0.0024483238695020997,12.8,6.610597552415364,6,23,64,1.015625,68.21561338289963,76.2081784386617,53.71747211895911,31.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3173011004,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,3,0,3,3,0,3,6,5,0,0,1,6,0.0,0.0,5,-0.523968489477701,12.5,5.394441583704471,6,19,75,0.48,31.970260223048324,20.817843866171003,20.63197026022305,15.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3172011003,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,14,1,13,4,0,4,9,5,1,2,1,9,0.1111111111111111,0.2222222222222222,5,0.20744781079752725,14.0,6.2048368229954285,9,24,70,0.6428571428571429,52.41635687732342,55.20446096654275,74.53531598513011,24.0,1,False,True,False,5,False,False,False,False,False,True,False,False
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,8,0,8,8,0,8,6,1,2,1,2,6,0.3333333333333333,0.16666666666666666,1,-0.10711172420777053,6.125,3.313931631332013,3,12,49,0.9795918367346939,31.970260223048324,76.2081784386617,53.71747211895911,13.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,3,0,3,7,4,3,16,6,3,1,6,16,0.1875,0.0625,6,0.06544327220345297,12.5,4.183300132670378,8,18,75,1.28,78.62453531598513,88.10408921933085,53.71747211895911,37.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,17,0,17,15,2,13,23,13,3,1,6,23,0.13043478260869565,0.043478260869565216,13,0.36880512341527294,15.2,10.401922899156673,3,25,76,1.5131578947368423,88.84758364312268,88.10408921933085,53.71747211895911,54.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3173041008,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,3,0,3,4,1,3,4,3,0,0,1,4,0.0,0.0,3,-0.6255364476017625,2.8181818181818183,2.088931871468374,0,6,31,1.4193548387096773,19.702602230483272,20.817843866171003,20.63197026022305,10.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3172031001,DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,14,0,14,2,0,2,1,1,0,0,0,1,0.0,0.0,1,-0.7679218093324711,9.666666666666666,7.420691791650336,1,18,58,0.10344827586206898,4.83271375464684,20.817843866171003,20.63197026022305,2.5,1,False,True,False,5,False,False,False,False,False,True,False,False
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,13,1,12,6,2,4,13,7,1,0,5,13,0.07692307692307693,0.0,7,-0.21831351332040402,16.714285714285715,8.920281866142378,8,30,117,0.7777777777777777,68.21561338289963,55.20446096654275,20.63197026022305,31.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,11,1,10,5,4,1,7,6,0,0,1,7,0.0,0.0,6,-0.4731845104156702,4.875,2.6423744732991303,1,9,39,1.435897435897436,39.405204460966544,20.817843866171003,20.63197026022305,17.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,22,2,20,23,6,17,25,11,5,3,6,25,0.2,0.12,11,0.6402022400867506,15.2,10.401922899156673,3,25,76,1.6447368421052633,90.33457249070632,97.39776951672863,86.61710037174721,59.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,49,1,48,9,4,5,24,11,2,4,7,24,0.08333333333333333,0.16666666666666666,11,0.7272672952657139,11.714285714285714,5.936168397046637,5,24,82,2.048780487804878,89.77695167286245,76.2081784386617,93.12267657992564,63.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3173041004,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,4,0,4,2,2,0,3,2,0,1,0,3,0.0,0.3333333333333333,2,0.23712570751913722,2.8181818181818183,2.088931871468374,0,6,31,1.064516129032258,14.684014869888475,20.817843866171003,53.71747211895911,9.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,33,0,33,12,4,8,17,11,2,2,2,17,0.11764705882352941,0.11764705882352941,11,0.3072151561687534,11.428571428571429,8.92295061171178,1,28,80,1.4875,80.85501858736059,76.2081784386617,74.53531598513011,42.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3101021003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,4,0,4,4,0,4,0,0,0,0,0,0,0.0,0.0,0,-0.818705788394502,3.0,5.196152422706632,0,9,9,0.0,1.486988847583643,20.817843866171003,20.63197026022305,0.0,1,False,True,False,6,False,False,False,False,False,False,True,False
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,5,0,5,4,3,1,7,2,4,1,0,7,0.5714285714285714,0.14285714285714285,2,-0.12157389758737765,5.8,4.589843860815601,1,17,58,1.206896551724138,39.405204460966544,93.68029739776952,53.71747211895911,13.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,15,0,15,4,1,3,15,10,0,2,3,15,0.0,0.13333333333333333,10,0.2585994739322134,14.0,8.717797887081348,6,30,98,1.0714285714285714,75.65055762081785,20.817843866171003,74.53531598513011,40.5,1,False,True,False,1,False,True,False,False,False,False,False,False
